id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
182,-0.25992,-0.2315,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.25784,-0.34997,-0.82382,-0.28185,1,0,0,1,1
183,-0.25992,-0.31172,-0.1097,-0.0891,-0.02372,-0.04247,-0.9138,-0.55128,-0.34997,-0.52841,-0.28185,0,0,0,0,1
184,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.63635,-0.48607,-0.34997,-0.233,-0.28185,0,0,1,0,1
185,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.81885,-0.21436,-0.34997,0.65323,-0.28185,0,0,1,0,0
186,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76022,1.67672,-0.34997,-0.82382,-0.28185,0,0,0,0,0
187,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.6844,-0.64909,-0.34997,0.06241,-0.28185,0,0,0,1,1
188,6.0075,0.65791,-0.1097,-0.0891,-0.02372,-0.04247,-0.73175,1.92669,-0.34997,1.53945,-0.28185,0,0,1,1,0
189,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.39475,1.89409,-0.03202,-1.11923,-0.28185,1,0,1,0,0
190,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.29044,-0.34997,-0.52841,-0.28185,0,0,0,0,0
191,-0.25992,-0.23252,-0.1097,-0.0891,-0.02372,-0.04247,-0.99938,-0.6817,-0.03202,1.83486,-0.28185,1,0,0,1,1
192,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.46956,-0.16002,-0.34997,0.35782,-0.28185,0,0,0,0,0
193,-0.25992,-0.31578,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.49694,-0.34997,-1.11923,-0.28185,0,0,1,0,1
194,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.9157,0.53555,-0.34997,0.06241,-0.28185,1,0,0,1,1
195,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.57861,-0.6817,0.92184,-0.233,-0.28185,0,0,0,1,0
196,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.71126,-0.01873,-0.34997,-1.41464,-0.28185,0,0,0,1,0
197,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.40581,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
198,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.9157,0.53555,-0.34997,0.06241,-0.28185,1,0,0,1,1
199,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.63524,-0.30131,-0.34997,-1.11923,-0.28185,0,0,0,0,0
200,-0.25992,-0.25184,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,0.28593,0.06241,-0.28185,0,0,0,1,1
201,-0.25992,-0.0194,-0.1097,-0.0891,-0.02372,-0.04247,-0.67971,0.81812,-0.34997,1.24404,-0.28185,0,0,0,0,0
202,0.39602,-0.20474,-0.1097,-0.0891,-0.02372,-0.04247,-0.07449,0.07908,-0.34997,-1.41464,3.54793,0,0,0,0,0
203,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,0
204,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.61293,-0.6817,0.60388,-0.52841,-0.28185,0,0,0,1,1
205,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.3611,-0.48607,-0.34997,-0.52841,-0.28185,0,0,0,0,0
206,0.29115,1.53069,-0.1097,-0.0891,-0.02372,-0.04247,1.33971,-0.42086,-0.34997,-0.52841,-0.28185,1,0,0,0,1
207,-0.25992,-0.05203,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.4426,-0.34997,0.35782,-0.28185,0,0,0,0,1
208,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,0
209,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.51599,1.68759,-0.03202,1.83486,-0.28185,1,0,0,1,0
210,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.95839,-0.6817,-0.34997,1.53945,-0.28185,1,0,1,1,0
211,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.0494,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,1
212,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.39475,1.89409,-0.03202,-1.11923,-0.28185,1,0,1,0,0
213,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,1.87569,1.53945,-0.28185,0,0,0,1,1
214,-0.20959,-0.28992,-0.1097,-0.0891,-0.02372,-0.04247,-1.00613,-0.50781,-0.34997,0.35782,-0.28185,0,0,0,0,0
215,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.7732,-0.19263,-0.34997,0.06241,-0.28185,0,0,0,0,0
216,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.48563,-0.6817,-0.03202,0.06241,-0.28185,0,0,0,1,0
217,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.80482,0.88333,-0.34997,0.06241,-0.28185,0,0,1,0,0
218,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,1
219,-0.19372,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.43173,-0.34997,0.94864,-0.28185,0,0,0,1,1
220,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.45263,-0.2687,-0.34997,-1.41464,-0.28185,0,0,0,1,0
221,-0.25992,-0.29148,-0.1097,-0.0891,-0.02372,-0.04247,-0.5619,-0.6817,-0.34997,-1.11923,3.54793,0,0,0,1,0
222,-0.25992,-0.00407,-0.1097,-0.0891,-0.02372,-0.04247,0.73797,-0.08394,-0.34997,-0.233,-0.28185,0,0,1,0,1
223,-0.25992,-0.33719,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.33391,-0.34997,-0.82382,-0.28185,0,0,1,1,1
224,-0.25992,-0.24273,-0.1097,-0.0891,-0.02372,-0.04247,1.72367,-0.6817,2.51159,-1.11923,-0.28185,0,0,1,1,0
225,-0.25992,-0.18023,-0.1097,-0.0891,-0.02372,-0.04247,1.37402,-0.6817,2.51159,1.83486,-0.28185,1,0,0,1,0
226,-0.25992,-0.18026,-0.1097,-0.0891,-0.02372,-0.04247,1.72322,0.55729,-0.03202,-0.233,-0.28185,1,0,0,0,1
227,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.15646,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,0
228,-0.21965,-0.01507,-0.1097,-0.0891,-0.02372,-0.04247,-0.7537,-0.6817,4.73725,0.35782,-0.28185,0,0,0,1,1
229,-0.25992,-0.3057,-0.1097,-0.0891,-0.02372,-0.04247,-0.78863,-0.00787,-0.34997,0.06241,-0.28185,0,0,1,0,0
230,-0.25992,-0.33409,-0.1097,-0.0891,-0.02372,-0.04247,-0.9278,-0.59475,-0.34997,-0.52841,-0.28185,1,0,1,0,0
231,-0.12571,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.62736,-0.34997,-0.52841,-0.28185,0,0,0,1,1
232,-0.25992,1.39031,-0.1097,-0.0891,-0.02372,-0.04247,-0.31518,0.38339,-0.34997,0.35782,-0.28185,0,0,1,1,1
233,-0.25992,2.09551,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.55128,-0.34997,1.53945,-0.28185,0,0,0,0,1
234,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1533,-0.18176,-0.34997,-0.82382,-0.28185,0,0,0,0,0
235,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,1
236,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.07699,-0.6817,1.87569,0.94864,-0.28185,0,0,0,1,1
237,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.55115,0.25297,-0.34997,0.35782,-0.28185,1,0,0,0,1
238,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.91298,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,1
239,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.36303,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,0
240,1.08216,2.54732,-0.1097,-0.0891,-0.02372,-0.04247,-0.81898,-0.37739,-0.34997,1.24404,-0.28185,0,0,1,0,1
241,-0.01651,-0.32693,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,2.51159,0.94864,-0.28185,0,0,0,1,1
242,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.69939,0.02474,-0.34997,-0.82382,-0.28185,1,0,0,0,1
243,-0.25992,-0.34794,-0.1097,12.27707,-0.02372,-0.04247,-1.04136,-0.6817,-0.34997,-0.82382,3.54793,0,0,1,1,0
244,-0.25992,3.06042,-0.1097,-0.0891,-0.02372,-0.04247,0.45661,-0.54041,-0.34997,0.06241,-0.28185,0,0,0,1,1
245,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98328,-0.6817,-0.34997,0.94864,-0.28185,1,0,1,1,0
246,-0.25992,-0.34362,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.64909,-0.34997,-1.11923,-0.28185,0,0,0,1,0
247,0.37589,-0.34794,5.08065,-0.0891,-0.02372,-0.04247,-0.17117,-0.18176,-0.34997,-0.82382,-0.28185,1,0,0,0,1
248,-0.25992,-0.34794,0.8094,4.55984,-0.02372,-0.04247,-1.1667,-0.56215,-0.34997,-0.233,-0.28185,0,0,0,1,0
249,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.21679,0.37252,-0.34997,0.65323,-0.28185,1,0,1,0,0
250,-0.19952,-0.19706,-0.1097,-0.0891,-0.02372,-0.04247,-1.11375,-0.35565,-0.34997,1.83486,-0.28185,0,0,0,1,0
251,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.04228,-0.6817,0.92184,1.24404,-0.28185,0,0,0,1,0
252,0.40105,0.14074,-0.1097,-0.0891,-0.02372,-0.04247,0.0329,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,0
253,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.89504,2.06798,0.28593,0.35782,-0.28185,0,0,0,0,0
254,-0.25992,-0.34557,-0.1097,-0.0891,-0.02372,-0.04247,1.28183,-0.6817,0.60388,0.65323,-0.28185,0,0,0,1,1
255,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.55128,-0.34997,0.94864,-0.28185,0,0,0,1,0
256,-0.25992,-0.21463,-0.1097,-0.0891,-0.02372,-0.04247,0.89975,-0.6817,2.82954,-1.41464,-0.28185,0,0,0,1,1
257,-0.25992,-0.19767,-0.1097,-0.0891,-0.02372,-0.04247,0.75724,0.48121,-0.34997,-0.82382,-0.28185,0,0,1,1,1
258,3.30868,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76022,1.67672,-0.34997,-1.11923,-0.28185,0,0,1,0,0
259,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.65996,-0.34997,0.65323,-0.28185,0,0,0,0,1
260,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,0
261,-0.25992,0.26419,-0.1097,-0.0891,-0.02372,-0.04247,0.09216,0.56815,-0.34997,1.83486,-0.28185,0,0,1,0,0
262,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.02115,-0.6817,-0.34997,0.35782,-0.28185,1,0,1,1,0
263,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.03963,0.99202,-0.34997,-1.11923,-0.28185,0,0,0,1,0
264,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.13916,-0.6817,1.55774,1.24404,-0.28185,0,0,1,1,0
265,1.70073,-0.29907,-0.1097,1.15062,-0.02372,-0.04247,0.46976,-0.05134,-0.34997,1.83486,-0.28185,0,0,0,1,1
266,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.39912,-0.34997,1.24404,-0.28185,0,0,0,0,1
267,-0.22636,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.2288,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
268,-0.25992,-0.28507,-0.1097,-0.0891,-0.02372,-0.04247,-0.86242,-0.6817,-0.34997,-1.11923,-0.28185,1,0,0,1,0
269,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.9173,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,0
270,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.51057,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,1
271,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.16475,-0.43173,-0.34997,-0.52841,-0.28185,0,0,0,0,0
272,-0.25992,-0.34422,-0.1097,-0.0891,-0.02372,-0.04247,1.28766,-0.6817,1.55774,0.35782,-0.28185,0,0,0,1,0
273,-0.25992,0.1164,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
274,-0.25992,-0.34515,-0.1097,-0.0891,-0.02372,-0.04247,-1.1381,-0.6817,-0.34997,1.24404,-0.28185,1,0,1,0,0
275,-0.21072,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.53377,-0.4752,-0.34997,-0.233,-0.28185,0,0,0,0,1
276,-0.12571,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.20349,-0.34997,-1.11923,-0.28185,0,0,0,1,1
277,-0.25992,2.25232,-0.1097,-0.0891,-0.02372,-0.04247,0.6974,0.83986,-0.34997,-1.41464,-0.28185,1,0,1,0,0
278,0.65945,3.35306,-0.1097,-0.0891,-0.02372,-0.04247,-0.03062,-0.14915,-0.34997,0.06241,-0.28185,0,0,0,0,1
279,-0.25992,-0.28201,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,0
280,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,1.83486,-0.28185,0,0,0,0,1
281,-0.1502,-0.2557,-0.1097,-0.0891,-0.02372,-0.04247,-0.56734,0.97028,-0.03202,0.94864,-0.28185,1,0,0,1,0
282,-0.25992,-0.31245,-0.1097,-0.0891,-0.02372,-0.04247,-1.12953,-0.20349,-0.34997,-0.233,-0.28185,1,0,0,1,1
283,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.12849,-0.49694,-0.34997,0.35782,-0.28185,0,0,0,1,0
284,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.73556,-0.48607,-0.34997,-0.82382,-0.28185,0,0,0,1,1
285,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.41416,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,0
286,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.09312,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,0
287,-0.25992,-0.33224,-0.1097,-0.0891,-0.02372,-0.04247,1.30508,1.94843,-0.03202,-1.41464,-0.28185,0,0,0,1,1
288,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
289,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.30131,-0.34997,-1.41464,-0.28185,1,0,0,1,0
290,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.72946,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
291,-0.25992,-0.29913,-0.1097,-0.0891,-0.02372,-0.04247,0.10567,-0.19263,-0.34997,0.35782,-0.28185,0,0,0,0,1
292,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.20699,-0.6817,5.37315,0.06241,-0.28185,0,0,0,1,1
293,-0.25992,-0.33507,-0.1097,-0.0891,-0.02372,-0.04247,0.03796,-0.19263,-0.34997,-1.11923,-0.28185,0,0,0,1,0
294,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.08978,0.11169,-0.34997,1.83486,-0.28185,1,0,0,1,1
295,-0.25992,0.97685,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.31218,-0.34997,-0.52841,-0.28185,0,0,0,1,0
296,-0.25992,-0.24978,-0.1097,-0.0891,-0.02372,-0.04247,-1.01544,-0.6817,1.23979,1.24404,-0.28185,0,0,0,1,0
297,0.65945,3.35306,-0.1097,-0.0891,-0.02372,-0.04247,-0.55506,-0.09481,-0.34997,1.53945,-0.28185,0,0,0,0,0
298,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,0,1
299,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.45347,-0.34997,-0.82382,-0.28185,1,0,0,0,1
300,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.67683,-0.58389,-0.03202,0.94864,-0.28185,0,0,1,1,1
301,-0.25992,-0.34515,-0.1097,-0.0891,-0.02372,-0.04247,-0.32573,-0.6817,-0.34997,1.24404,-0.28185,1,0,1,1,0
302,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.07668,-0.6817,0.28593,-0.233,-0.28185,0,0,0,1,1
303,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-1.11923,-0.28185,1,0,0,0,1
304,-0.25992,-0.26949,-0.1097,-0.0891,-0.02372,-0.04247,0.39475,1.45935,-0.03202,0.06241,-0.28185,0,0,0,1,0
305,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.58836,-0.30131,-0.34997,0.06241,-0.28185,1,0,0,0,1
306,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.15783,-0.35565,-0.34997,1.24404,-0.28185,0,0,0,1,1
307,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.58202,-0.62736,-0.34997,-1.11923,-0.28185,0,0,0,0,0
308,7.95386,3.25755,-0.1097,-0.0891,-0.02372,-0.04247,-0.75544,-0.46433,-0.34997,-1.11923,-0.28185,1,0,1,0,0
309,-0.25992,0.97685,-0.1097,-0.0891,-0.02372,-0.04247,-0.38955,-0.6817,2.82954,-1.11923,-0.28185,0,0,0,1,0
310,0.13844,1.98031,-0.1097,-0.0891,-0.02372,-0.04247,-0.25036,2.90484,-0.34997,-0.82382,3.54793,0,0,1,1,0
311,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76721,-0.49694,-0.34997,0.65323,-0.28185,1,0,0,1,1
312,-0.25992,-0.32033,-0.1097,-0.0891,-0.02372,-0.04247,1.63745,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,1
313,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.62736,-0.34997,-0.82382,-0.28185,1,0,1,1,0
314,-0.25992,-0.05203,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,0
315,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.06098,1.18765,-0.34997,0.35782,-0.28185,1,0,0,0,1
316,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
317,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.60562,-0.34997,-1.41464,-0.28185,0,0,0,0,1
318,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.54729,-0.6817,-0.34997,-0.82382,3.54793,0,0,0,1,0
319,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.31103,-0.6817,1.23979,-0.52841,-0.28185,0,0,0,1,1
320,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.10846,0.29645,-0.34997,-0.52841,-0.28185,0,0,1,1,1
321,1.35144,1.03381,-0.1097,-0.0891,-0.02372,-0.04247,0.84626,0.58989,-0.34997,1.83486,-0.28185,1,0,0,1,1
322,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.05352,-0.6817,1.55774,-0.233,-0.28185,0,0,0,1,0
323,-0.25992,-0.30571,-0.1097,-0.0891,-0.02372,-0.04247,1.52646,0.18776,-0.34997,0.65323,-0.28185,0,0,0,1,1
324,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.45302,2.66573,-0.03202,0.06241,-0.28185,0,0,0,1,1
325,-0.25992,-0.31215,-0.1097,-0.0891,-0.02372,-0.04247,-0.22399,-0.49694,-0.34997,-0.82382,-0.28185,0,0,1,1,1
326,-0.21072,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.53377,-0.4752,-0.34997,-0.233,-0.28185,0,0,0,0,1
327,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.08137,-0.6817,0.28593,1.53945,-0.28185,0,0,0,1,0
328,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.63033,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
329,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.84031,-0.54041,-0.34997,0.06241,-0.28185,0,0,1,0,0
330,-0.25992,-0.34794,1.96644,-0.0891,-0.02372,-0.04247,1.30032,0.416,-0.34997,1.53945,-0.28185,1,0,1,1,1
331,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.64653,1.04636,-0.34997,-0.233,-0.28185,1,0,0,0,1
332,-0.25992,-0.25478,-0.1097,-0.0891,-0.02372,-0.04247,1.108,2.16579,-0.03202,-0.82382,-0.28185,1,0,0,1,1
333,-0.25992,-0.26509,-0.1097,-0.0891,-0.02372,-0.04247,-0.07048,0.61163,-0.34997,-0.52841,-0.28185,1,0,0,0,1
334,2.21656,2.97161,-0.06818,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,1,1,1
335,-0.25992,-0.34328,-0.1097,-0.0891,-0.02372,-0.04247,-1.11632,-0.36652,-0.34997,0.94864,-0.28185,0,0,0,1,0
336,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.50227,-0.6817,0.60388,-0.52841,-0.28185,0,0,0,1,1
337,-0.25992,-0.20669,-0.1097,-0.0891,-0.02372,-0.04247,1.00694,0.98115,-0.34997,0.65323,-0.28185,1,0,1,0,0
338,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,1.37629,-0.6817,3.46544,-0.82382,-0.28185,1,0,0,1,1
339,0.20981,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.65374,0.49208,-0.34997,1.53945,-0.28185,0,0,1,0,0
340,-0.25992,-0.34794,0.30553,-0.0891,-0.02372,-0.04247,1.38942,0.06821,-0.34997,-1.11923,-0.28185,0,0,1,0,1
341,0.29115,1.53069,-0.1097,-0.0891,-0.02372,-0.04247,1.00568,-0.61649,0.28593,-1.41464,-0.28185,0,0,0,0,1
342,0.18818,-0.21457,-0.1097,-0.0891,-0.02372,-0.04247,-0.01657,1.53543,-0.34997,1.24404,-0.28185,0,0,1,1,1
343,-0.25992,-0.20666,-0.1097,-0.0891,-0.02372,-0.04247,-1.05056,-0.6817,0.60388,0.06241,-0.28185,0,0,0,1,1
344,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,1.24404,-0.28185,1,0,0,1,1
345,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,1
346,-0.25992,-0.01222,-0.1097,-0.0891,-0.02372,33.10429,1.24552,0.35079,-0.34997,-0.233,-0.28185,1,0,0,0,1
347,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,0.28593,-1.11923,-0.28185,1,0,0,1,1
348,0.65945,3.35306,-0.1097,-0.0891,-0.02372,-0.04247,1.34581,0.58989,-0.03202,0.35782,-0.28185,0,0,1,0,0
349,-0.25992,-0.32071,-0.1097,-0.0891,-0.02372,-0.04247,-0.56776,-0.14915,-0.34997,1.83486,-0.28185,0,0,0,1,0
350,-0.22647,0.40116,-0.1097,-0.0891,-0.02372,-0.04247,-0.37611,0.32905,-0.34997,-1.11923,3.54793,0,0,1,1,0
351,-0.25992,0.17253,-0.1097,-0.0891,-0.02372,-0.04247,0.82989,-0.6817,-0.03202,-0.52841,-0.28185,0,0,0,1,0
352,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,1,1,1
353,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03383,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,1
354,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.9896,0.38339,-0.34997,0.06241,-0.28185,1,0,1,1,0
355,0.28136,2.25596,-0.1097,-0.0891,-0.02372,-0.04247,-1.13395,-0.14915,-0.34997,0.94864,3.54793,0,0,1,0,0
356,-0.25992,-0.33218,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.52841,-0.28185,1,0,0,0,1
357,-0.25992,0.62987,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,0
358,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.61649,-0.34997,1.24404,-0.28185,0,0,0,1,0
359,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.80482,0.82899,-0.34997,0.06241,-0.28185,0,0,0,1,0
360,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
361,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,3.54793,0,0,0,1,0
362,0.29115,1.53069,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.11655,-0.34997,-0.82382,-0.28185,1,0,0,0,0
363,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,1,0,0,1,0
